solver_item_id,solver_subset,solver_difficulty_centered,judge_difficulty_centered,kudge_split,solver_difficulty_percentile,judge_difficulty_percentile
686,Korean-Hard,3.2606284618377686,2.19931697845459,Hard,85.30183727034121,83.98950131233596
661,Korean-Hard,3.1097073554992676,1.122435450553894,Hard,85.03937007874016,68.76640419947506
192,Korean-Easy,2.977783679962158,-0.08461540937423706,Easy,84.7769028871391,48.818897637795274
736,Korean-Hard,2.9667112827301025,2.7278449535369873,Hard,84.51443569553805,88.9763779527559
695,Korean-Hard,2.5470142364501953,0.866179883480072,Hard,84.25196850393701,65.87926509186352
691,Korean-Hard,2.4569127559661865,0.28022289276123047,Hard,83.98950131233596,53.54330708661418
2,Korean-Easy,2.4373443126678467,1.4879698753356934,Easy,83.72703412073491,76.64041994750657
671,Korean-Hard,2.4289071559906006,8.632474899291992,Hard,83.46456692913385,99.73753280839895
104,Korean-Easy,2.3091518878936768,0.3498290777206421,Easy,83.2020997375328,55.38057742782152
711,Korean-Hard,2.169487476348877,-0.7937465310096741,Hard,82.93963254593176,34.645669291338585
721,Korean-Hard,2.1616625785827637,-0.28573065996170044,Hard,82.67716535433071,43.832020997375324
731,Korean-Hard,2.121901750564575,2.672903299331665,Hard,82.41469816272966,88.18897637795276
159,Korean-Easy,2.106550693511963,1.4572696685791016,Easy,82.1522309711286,76.37795275590551
131,Korean-Easy,2.097062587738037,1.6021852493286133,Easy,81.88976377952756,79.26509186351706
229,Korean-Easy,2.069045305252075,-2.4189651012420654,Easy,81.62729658792651,17.322834645669293
211,Korean-Easy,2.034358501434326,-0.594184935092926,Easy,81.36482939632546,37.53280839895013
729,Korean-Hard,1.983353853225708,-2.4732437133789062,Hard,81.10236220472441,16.535433070866144
697,Korean-Hard,1.9542279243469238,0.4388457238674164,Hard,80.83989501312337,56.95538057742782
655,Korean-Hard,1.952038049697876,9.356413841247559,Hard,80.5774278215223,100.0
647,Korean-Hard,1.9475514888763428,1.633091688156128,Hard,80.31496062992126,79.52755905511812
733,Korean-Hard,1.936076283454895,-0.6335639357566833,Hard,80.0524934383202,37.00787401574803
233,Korean-Easy,1.853527545928955,-0.2782178521156311,Easy,79.79002624671917,44.09448818897638
703,Korean-Hard,1.8382805585861206,1.5081470012664795,Hard,79.52755905511812,77.16535433070865
714,Korean-Hard,1.8313138484954834,0.16695445775985718,Hard,79.26509186351706,51.44356955380578
702,Korean-Hard,1.803831696510315,3.16334867477417,Hard,79.00262467191601,91.0761154855643
727,Korean-Hard,1.7399327754974365,2.338670015335083,Hard,78.74015748031496,86.3517060367454
127,Korean-Easy,1.7009434700012207,0.8099853992462158,Easy,78.4776902887139,64.82939632545933
689,Korean-Hard,1.667024850845337,1.447196125984192,Hard,78.21522309711287,75.8530183727034
